gene_id,tissue,method,cs_id,modality,n_scored,cs_score,cs_size
ENSG00000183773,DLPFC,standard,1,CHIP_HISTONE,3,0.2649609629700146,3
ENSG00000183773,DLPFC,standard,1,CHIP_TF,3,0.5139613887743564,3
ENSG00000183773,DLPFC,standard,1,DNASE,3,0.5827193258321343,3
ENSG00000183773,DLPFC,standard,1,RNA_SEQ,3,0.764654741539978,3
ENSG00000183773,PCC,ash,1,CHIP_HISTONE,8,0.3658469558746059,8
ENSG00000183773,PCC,ash,1,DNASE,8,0.4708146135265564,8
ENSG00000183773,PCC,inf,1,CHIP_HISTONE,8,0.3521630020944989,8
ENSG00000183773,PCC,inf,1,DNASE,8,0.5031091454233857,8
ENSG00000183773,PCC,standard,1,CHIP_HISTONE,8,0.35027117286632176,8
ENSG00000183773,PCC,standard,1,DNASE,8,0.5158775023667476,8
ENSG00000183798,AC,ash,1,CHIP_HISTONE,1,0.5982786178588867,1
ENSG00000183798,AC,ash,1,RNA_SEQ,1,0.998728334903717,1
ENSG00000183798,AC,ash,2,CHIP_HISTONE,6,0.5281256085388415,6
ENSG00000183798,AC,ash,2,RNA_SEQ,6,0.8496677049033637,6
ENSG00000183798,AC,inf,1,CHIP_HISTONE,1,0.5982786178588867,1
ENSG00000183798,AC,inf,1,RNA_SEQ,1,0.998728334903717,1
ENSG00000183798,AC,inf,2,CHIP_HISTONE,6,0.5028513074230936,6
ENSG00000183798,AC,inf,2,RNA_SEQ,6,0.8422637844171638,6
ENSG00000183798,AC,standard,1,CHIP_HISTONE,1,0.5982786178588867,1
ENSG00000183798,AC,standard,1,RNA_SEQ,1,0.998728334903717,1
ENSG00000183798,AC,standard,2,CHIP_HISTONE,6,0.532337879581938,6
ENSG00000183798,AC,standard,2,RNA_SEQ,6,0.8464876654086899,6
ENSG00000183798,AC,standard,3,CHIP_HISTONE,21,0.4069809252124346,21
ENSG00000183798,AC,standard,3,RNA_SEQ,21,0.3946605120321138,21
ENSG00000183798,PCC,ash,1,CHIP_HISTONE,5,0.5524485250770859,5
ENSG00000183798,PCC,ash,1,DNASE,5,0.512846042469467,5
ENSG00000183798,PCC,inf,1,CHIP_HISTONE,5,0.5512180078638697,5
ENSG00000183798,PCC,inf,1,DNASE,5,0.5132018241502686,5
ENSG00000183798,PCC,standard,1,CHIP_HISTONE,5,0.5536552991666657,5
ENSG00000183798,PCC,standard,1,DNASE,5,0.5088319982012749,5
ENSG00000183807,DLPFC,ash,1,CHIP_HISTONE,7,0.34891059104159067,7
ENSG00000183807,DLPFC,ash,1,CHIP_TF,7,0.3984237455569004,7
ENSG00000183807,DLPFC,ash,1,DNASE,7,0.40501738058138215,7
ENSG00000183807,DLPFC,ash,1,RNA_SEQ,7,0.5709919282596201,7
ENSG00000183807,DLPFC,inf,1,CHIP_HISTONE,7,0.346294458187661,7
ENSG00000183807,DLPFC,inf,1,CHIP_TF,7,0.4033646084356974,7
ENSG00000183807,DLPFC,inf,1,DNASE,7,0.4010281435305488,7
ENSG00000183807,DLPFC,inf,1,RNA_SEQ,7,0.5720808993742809,7
ENSG00000183807,DLPFC,standard,1,CHIP_HISTONE,7,0.3509827840932596,7
ENSG00000183807,DLPFC,standard,1,CHIP_TF,7,0.39450231730107116,7
ENSG00000183807,DLPFC,standard,1,DNASE,7,0.4081638669090886,7
ENSG00000183807,DLPFC,standard,1,RNA_SEQ,7,0.5701114713245845,7
ENSG00000183826,AC,ash,1,CHIP_HISTONE,1,0.0956896960735321,1
ENSG00000183826,AC,ash,1,RNA_SEQ,1,0.5843791961669922,1
ENSG00000183826,AC,inf,1,CHIP_HISTONE,1,0.0956896960735321,1
ENSG00000183826,AC,inf,1,RNA_SEQ,1,0.5843791961669922,1
ENSG00000183826,AC,standard,1,CHIP_HISTONE,1,0.0956896960735321,1
ENSG00000183826,AC,standard,1,RNA_SEQ,1,0.5843791961669922,1
ENSG00000183828,AC,ash,1,CHIP_HISTONE,3,0.6158659318063187,3
ENSG00000183828,AC,ash,1,RNA_SEQ,3,0.9900070352412152,3
ENSG00000183828,AC,inf,1,CHIP_HISTONE,4,0.6117275034456964,4
ENSG00000183828,AC,inf,1,RNA_SEQ,4,0.9837469579230007,4
ENSG00000183828,AC,inf,2,CHIP_HISTONE,1,0.1561839759349823,1
ENSG00000183828,AC,inf,2,RNA_SEQ,1,0.5369580388069153,1
ENSG00000183828,AC,standard,1,CHIP_HISTONE,3,0.6157024393415799,3
ENSG00000183828,AC,standard,1,RNA_SEQ,3,0.9899280897689038,3
ENSG00000183828,AC,standard,2,CHIP_HISTONE,1,0.1561839759349823,1
ENSG00000183828,AC,standard,2,RNA_SEQ,1,0.5369580388069153,1
ENSG00000183828,DLPFC,ash,1,CHIP_HISTONE,12,0.317759731806517,12
ENSG00000183828,DLPFC,ash,1,CHIP_TF,12,0.49549907179453445,12
ENSG00000183828,DLPFC,ash,1,DNASE,12,0.41499243554858595,12
ENSG00000183828,DLPFC,ash,1,RNA_SEQ,12,0.6065057986475546,12
ENSG00000183828,DLPFC,inf,1,CHIP_HISTONE,12,0.31762452770105487,12
ENSG00000183828,DLPFC,inf,1,CHIP_TF,12,0.49345126535845574,12
ENSG00000183828,DLPFC,inf,1,DNASE,12,0.4155010281581711,12
ENSG00000183828,DLPFC,inf,1,RNA_SEQ,12,0.6091174809949121,12
ENSG00000183828,DLPFC,standard,1,CHIP_HISTONE,12,0.3154355562370934,12
ENSG00000183828,DLPFC,standard,1,CHIP_TF,12,0.49309375727244215,12
ENSG00000183828,DLPFC,standard,1,DNASE,12,0.4194329180660647,12
ENSG00000183828,DLPFC,standard,1,RNA_SEQ,12,0.6102036312278842,12
ENSG00000183828,PCC,ash,1,CHIP_HISTONE,7,0.5930533202986705,7
ENSG00000183828,PCC,ash,1,DNASE,7,0.4901650076112967,7
ENSG00000183828,PCC,inf,1,CHIP_HISTONE,7,0.6003733078836955,7
ENSG00000183828,PCC,inf,1,DNASE,7,0.5021776196658571,7
ENSG00000183828,PCC,standard,1,CHIP_HISTONE,8,0.5839390177076318,8
ENSG00000183828,PCC,standard,1,DNASE,8,0.48524485799827644,8
ENSG00000183963,DLPFC,ash,1,CHIP_HISTONE,1,0.034981065740187965,1
ENSG00000183963,DLPFC,ash,1,CHIP_TF,1,0.3633044362068176,1
ENSG00000183963,DLPFC,ash,1,DNASE,1,0.023067882284522057,1
ENSG00000183963,DLPFC,ash,1,RNA_SEQ,1,0.8150008618831635,1
ENSG00000183963,DLPFC,standard,1,CHIP_HISTONE,1,0.034981065740187965,1
ENSG00000183963,DLPFC,standard,1,CHIP_TF,1,0.3633044362068176,1
ENSG00000183963,DLPFC,standard,1,DNASE,1,0.023067882284522057,1
ENSG00000183963,DLPFC,standard,1,RNA_SEQ,1,0.8150008618831635,1
ENSG00000184014,AC,ash,1,CHIP_HISTONE,16,0.41286893643279693,16
ENSG00000184014,AC,ash,1,RNA_SEQ,16,0.5353605906696076,16
ENSG00000184014,AC,standard,1,CHIP_HISTONE,16,0.4101206137554264,16
ENSG00000184014,AC,standard,1,RNA_SEQ,16,0.5415593314193767,16
ENSG00000184014,PCC,standard,1,CHIP_HISTONE,29,0.38686350573500605,29
ENSG00000184014,PCC,standard,1,DNASE,29,0.43405371059036535,29
ENSG00000184056,AC,ash,1,CHIP_HISTONE,6,0.4854960249183473,6
ENSG00000184056,AC,ash,1,RNA_SEQ,6,0.5633319982450743,6
ENSG00000184056,AC,inf,1,CHIP_HISTONE,6,0.48511640143882695,6
ENSG00000184056,AC,inf,1,RNA_SEQ,6,0.5638859539435108,6
ENSG00000184056,AC,standard,1,CHIP_HISTONE,6,0.48507640541597774,6
ENSG00000184056,AC,standard,1,RNA_SEQ,6,0.5639217032941021,6
ENSG00000184056,DLPFC,ash,1,CHIP_HISTONE,5,0.35659608004619237,5
ENSG00000184056,DLPFC,ash,1,CHIP_TF,5,0.5767959575339205,5
ENSG00000184056,DLPFC,ash,1,DNASE,5,0.5841467939746127,5
ENSG00000184056,DLPFC,ash,1,RNA_SEQ,5,0.532294807842189,5
ENSG00000184056,DLPFC,inf,1,CHIP_HISTONE,5,0.35689818257153527,5
ENSG00000184056,DLPFC,inf,1,CHIP_TF,5,0.5774864474189727,5
ENSG00000184056,DLPFC,inf,1,DNASE,5,0.5853363918005341,5
ENSG00000184056,DLPFC,inf,1,RNA_SEQ,5,0.5320042043033018,5
ENSG00000184056,DLPFC,standard,1,CHIP_HISTONE,5,0.356898182544595,5
ENSG00000184056,DLPFC,standard,1,CHIP_TF,5,0.577486447346582,5
ENSG00000184056,DLPFC,standard,1,DNASE,5,0.5853363916864863,5
ENSG00000184056,DLPFC,standard,1,RNA_SEQ,5,0.5320042043308326,5
ENSG00000184056,PCC,ash,1,CHIP_HISTONE,6,0.48611356832690894,6
ENSG00000184056,PCC,ash,1,DNASE,6,0.6372671679055087,6
ENSG00000184056,PCC,inf,1,CHIP_HISTONE,6,0.48657447654684377,6
ENSG00000184056,PCC,inf,1,DNASE,6,0.6374606299151777,6
ENSG00000184056,PCC,standard,1,CHIP_HISTONE,6,0.48480614336712113,6
ENSG00000184056,PCC,standard,1,DNASE,6,0.6367183882368691,6
ENSG00000184110,AC,inf,1,CHIP_HISTONE,1,0.18609352596104145,1
ENSG00000184110,AC,inf,1,RNA_SEQ,1,1.1377565556358604e-12,1
ENSG00000184110,AC,standard,2,CHIP_HISTONE,1,0.18609352596104145,1
ENSG00000184110,AC,standard,2,RNA_SEQ,1,1.1377565556358604e-12,1
ENSG00000184110,DLPFC,ash,1,CHIP_HISTONE,9,0.21662724735661207,9
ENSG00000184110,DLPFC,ash,1,CHIP_TF,9,0.5732907608774386,9
ENSG00000184110,DLPFC,ash,1,DNASE,9,0.37315278456419343,9
ENSG00000184110,DLPFC,ash,1,RNA_SEQ,9,0.29913740679226936,9
ENSG00000184110,DLPFC,inf,1,CHIP_HISTONE,9,0.2199669018701135,9
ENSG00000184110,DLPFC,inf,1,CHIP_TF,9,0.5696414778118246,9
ENSG00000184110,DLPFC,inf,1,DNASE,9,0.38067429174589784,9
ENSG00000184110,DLPFC,inf,1,RNA_SEQ,9,0.2968947282418741,9
ENSG00000184110,DLPFC,standard,1,CHIP_HISTONE,9,0.21444092056325004,9
ENSG00000184110,DLPFC,standard,1,CHIP_TF,9,0.5749030905999203,9
ENSG00000184110,DLPFC,standard,1,DNASE,9,0.3741221822288551,9
ENSG00000184110,DLPFC,standard,1,RNA_SEQ,9,0.2992099302312436,9
ENSG00000184110,PCC,inf,1,CHIP_HISTONE,1,0.18609352596104145,1
ENSG00000184110,PCC,inf,1,DNASE,1,0.5033085942268372,1
ENSG00000184110,PCC,standard,1,CHIP_HISTONE,65,0.39608395099422145,65
ENSG00000184110,PCC,standard,1,DNASE,65,0.5154073165920918,65
ENSG00000184156,AC,standard,2,CHIP_HISTONE,11,0.2716445961314607,11
ENSG00000184156,AC,standard,2,RNA_SEQ,11,0.39724763726551454,11
ENSG00000184156,DLPFC,ash,2,CHIP_HISTONE,2,0.45336995219559684,2
ENSG00000184156,DLPFC,ash,2,CHIP_TF,2,0.2367612816908193,2
ENSG00000184156,DLPFC,ash,2,DNASE,2,0.9152427335378367,2
ENSG00000184156,DLPFC,ash,2,RNA_SEQ,2,0.5154512468413422,2
ENSG00000184156,DLPFC,inf,1,CHIP_HISTONE,1,0.2781914174556732,1
ENSG00000184156,DLPFC,inf,1,CHIP_TF,1,0.5843791961669922,1
ENSG00000184156,DLPFC,inf,1,DNASE,1,0.046111226081848145,1
ENSG00000184156,DLPFC,inf,1,RNA_SEQ,1,0.6170782744884491,1
ENSG00000184156,DLPFC,inf,2,CHIP_HISTONE,2,0.448826333240092,2
ENSG00000184156,DLPFC,inf,2,CHIP_TF,2,0.26062563084134616,2
ENSG00000184156,DLPFC,inf,2,DNASE,2,0.9091789654510906,2
ENSG00000184156,DLPFC,inf,2,RNA_SEQ,2,0.5254937971614813,2
ENSG00000184182,AC,ash,1,CHIP_HISTONE,25,0.4214795855163727,25
ENSG00000184182,AC,ash,1,RNA_SEQ,25,0.48145721816476456,25
ENSG00000184182,AC,inf,1,CHIP_HISTONE,25,0.42300039460231176,25
ENSG00000184182,AC,inf,1,RNA_SEQ,25,0.48002679812349214,25
ENSG00000184182,AC,standard,1,CHIP_HISTONE,25,0.4230983038429821,25
ENSG00000184182,AC,standard,1,RNA_SEQ,25,0.47999637099853676,25
ENSG00000184182,DLPFC,ash,1,CHIP_HISTONE,36,0.21483694906587827,36
ENSG00000184182,DLPFC,ash,1,CHIP_TF,36,0.3970287072422238,36
ENSG00000184182,DLPFC,ash,1,DNASE,36,0.45877546134626485,36
ENSG00000184182,DLPFC,ash,1,RNA_SEQ,36,0.4407756522425492,36
ENSG00000184203,AC,ash,1,CHIP_HISTONE,1,0.17739856690168385,1
ENSG00000184203,AC,ash,1,RNA_SEQ,1,0.44060030579566956,1
ENSG00000184203,AC,inf,1,CHIP_HISTONE,3,0.20446374021354952,3
ENSG00000184203,AC,inf,1,RNA_SEQ,3,0.45828491684430633,3
ENSG00000184203,AC,standard,1,CHIP_HISTONE,3,0.37667056416604033,3
ENSG00000184203,AC,standard,1,RNA_SEQ,3,0.566142710317993,3
ENSG00000184203,PCC,ash,1,CHIP_HISTONE,1,0.7131398677825928,1
ENSG00000184203,PCC,ash,1,DNASE,1,0.737944483757019,1
ENSG00000184203,PCC,inf,2,CHIP_HISTONE,1,0.7131398677825928,1
ENSG00000184203,PCC,inf,2,DNASE,1,0.737944483757019,1
ENSG00000184203,PCC,standard,2,CHIP_HISTONE,1,0.7131398677825928,1
ENSG00000184203,PCC,standard,2,DNASE,1,0.737944483757019,1
ENSG00000184281,AC,ash,1,CHIP_HISTONE,1,0.24601629078388215,1
ENSG00000184281,AC,ash,1,RNA_SEQ,1,0.8031608462333679,1
ENSG00000184281,AC,inf,1,CHIP_HISTONE,1,0.24601629078388215,1
ENSG00000184281,AC,inf,1,RNA_SEQ,1,0.8031608462333679,1
ENSG00000184281,AC,standard,1,CHIP_HISTONE,1,0.24601629078388215,1
ENSG00000184281,AC,standard,1,RNA_SEQ,1,0.8031608462333679,1
ENSG00000184432,AC,ash,1,CHIP_HISTONE,38,0.34661032663246033,38
ENSG00000184432,AC,ash,1,RNA_SEQ,38,0.32254401284494144,38
ENSG00000184432,AC,inf,1,CHIP_HISTONE,38,0.3493530253760534,38
ENSG00000184432,AC,inf,1,RNA_SEQ,38,0.3226277815545822,38
ENSG00000184432,AC,standard,1,CHIP_HISTONE,38,0.3494319372978133,38
ENSG00000184432,AC,standard,1,RNA_SEQ,38,0.32265566442662974,38
ENSG00000184432,PCC,ash,1,CHIP_HISTONE,31,0.5793345623789811,31
ENSG00000184432,PCC,ash,1,DNASE,31,0.8654055349143768,31
ENSG00000184500,DLPFC,ash,1,CHIP_HISTONE,23,0.36075639862334385,23
ENSG00000184500,DLPFC,ash,1,CHIP_TF,23,0.5306696946727709,23
ENSG00000184500,DLPFC,ash,1,DNASE,23,0.41883820050669335,23
ENSG00000184500,DLPFC,ash,1,RNA_SEQ,23,0.4979331986973382,23
ENSG00000184500,DLPFC,standard,1,CHIP_HISTONE,24,0.35816987594875893,24
ENSG00000184500,DLPFC,standard,1,CHIP_TF,24,0.5286348059278918,24
ENSG00000184500,DLPFC,standard,1,DNASE,24,0.4213545786198623,24
ENSG00000184500,DLPFC,standard,1,RNA_SEQ,24,0.4958101499750677,24
ENSG00000184613,AC,ash,1,CHIP_HISTONE,61,0.369786529959544,61
ENSG00000184613,AC,ash,1,RNA_SEQ,61,0.5006517486427424,61
ENSG00000184613,AC,standard,1,CHIP_HISTONE,62,0.36873214232331414,62
ENSG00000184613,AC,standard,1,RNA_SEQ,62,0.49884432168828186,62
ENSG00000184897,AC,ash,1,CHIP_HISTONE,33,0.559771323186878,33
ENSG00000184897,AC,ash,1,RNA_SEQ,33,0.5002212739049038,33
ENSG00000184897,AC,inf,1,CHIP_HISTONE,33,0.557489942681388,33
ENSG00000184897,AC,inf,1,RNA_SEQ,33,0.49845203539359256,33
ENSG00000184897,AC,standard,1,CHIP_HISTONE,33,0.5610205183550746,33
ENSG00000184897,AC,standard,1,RNA_SEQ,33,0.5010038800347657,33
ENSG00000184922,AC,standard,1,CHIP_HISTONE,1927,0.3897731373996653,1927
ENSG00000184922,AC,standard,1,RNA_SEQ,493,0.5014627541160166,1927
ENSG00000184992,AC,ash,1,CHIP_HISTONE,11,0.3013099676434834,11
ENSG00000184992,AC,ash,1,RNA_SEQ,11,0.4037733457520322,11
ENSG00000184992,AC,inf,1,CHIP_HISTONE,11,0.3034187475159606,11
ENSG00000184992,AC,inf,1,RNA_SEQ,11,0.40579834122001696,11
ENSG00000184992,AC,standard,1,CHIP_HISTONE,11,0.3044960033363922,11
ENSG00000184992,AC,standard,1,RNA_SEQ,11,0.4081144567529904,11
ENSG00000184992,PCC,ash,1,CHIP_HISTONE,2,0.2816633333416642,2
ENSG00000184992,PCC,ash,1,DNASE,2,0.4129394472115132,2
ENSG00000184992,PCC,inf,1,CHIP_HISTONE,2,0.282141474978897,2
ENSG00000184992,PCC,inf,1,DNASE,2,0.41245123800467903,2
ENSG00000184992,PCC,standard,1,CHIP_HISTONE,2,0.2835539359387249,2
ENSG00000184992,PCC,standard,1,DNASE,2,0.4110090368007162,2
ENSG00000185033,AC,ash,1,CHIP_HISTONE,18,0.30995443032550984,18
ENSG00000185033,AC,ash,1,RNA_SEQ,18,0.5502543162883196,18
ENSG00000185033,AC,inf,1,CHIP_HISTONE,18,0.30246271102779865,18
ENSG00000185033,AC,inf,1,RNA_SEQ,18,0.5554407213260638,18
ENSG00000185033,AC,standard,1,CHIP_HISTONE,19,0.3166459624306748,19
ENSG00000185033,AC,standard,1,RNA_SEQ,19,0.5338623869146119,19
ENSG00000185033,PCC,inf,1,CHIP_HISTONE,16,0.31462594841231895,16
ENSG00000185033,PCC,inf,1,DNASE,16,0.5003502610735714,16
ENSG00000185033,PCC,standard,1,CHIP_HISTONE,16,0.32115714527832157,16
ENSG00000185033,PCC,standard,1,DNASE,16,0.493450185355272,16
ENSG00000185046,DLPFC,ash,1,CHIP_HISTONE,1,0.1375253414735198,1
ENSG00000185046,DLPFC,ash,1,CHIP_TF,1,0.4680601954460144,1
ENSG00000185046,DLPFC,ash,1,DNASE,1,0.10345243662595749,1
ENSG00000185046,DLPFC,ash,1,RNA_SEQ,1,0.9971021711826324,1
ENSG00000185046,DLPFC,ash,2,CHIP_HISTONE,1,0.3805585814019044,1
ENSG00000185046,DLPFC,ash,2,CHIP_TF,1,0.7678906321525574,1
ENSG00000185046,DLPFC,ash,2,DNASE,1,0.7905313372612,1
ENSG00000185046,DLPFC,ash,2,RNA_SEQ,1,0.06681438535451889,1
ENSG00000185046,DLPFC,inf,1,CHIP_HISTONE,1,0.1375253414735198,1
ENSG00000185046,DLPFC,inf,1,CHIP_TF,1,0.4680601954460144,1
ENSG00000185046,DLPFC,inf,1,DNASE,1,0.10345243662595749,1
ENSG00000185046,DLPFC,inf,1,RNA_SEQ,1,0.9971021711826324,1
ENSG00000185046,DLPFC,standard,1,CHIP_HISTONE,1,0.1375253414735198,1
ENSG00000185046,DLPFC,standard,1,CHIP_TF,1,0.4680601954460144,1
ENSG00000185046,DLPFC,standard,1,DNASE,1,0.10345243662595749,1
ENSG00000185046,DLPFC,standard,1,RNA_SEQ,1,0.9971021711826324,1
ENSG00000185046,DLPFC,standard,2,CHIP_HISTONE,1,0.3805585814019044,1
ENSG00000185046,DLPFC,standard,2,CHIP_TF,1,0.7678906321525574,1
ENSG00000185046,DLPFC,standard,2,DNASE,1,0.7905313372612,1
ENSG00000185046,DLPFC,standard,2,RNA_SEQ,1,0.06681438535451889,1
ENSG00000185046,PCC,ash,1,CHIP_HISTONE,27,0.3438599142997424,27
ENSG00000185046,PCC,ash,1,DNASE,27,0.3790201706729505,27
ENSG00000185046,PCC,standard,1,CHIP_HISTONE,30,0.3399809726206637,30
ENSG00000185046,PCC,standard,1,DNASE,30,0.3941155875567447,30
ENSG00000185049,DLPFC,ash,1,CHIP_HISTONE,14,0.3553893432819929,14
ENSG00000185049,DLPFC,ash,1,CHIP_TF,14,0.42200749014334527,14
ENSG00000185049,DLPFC,ash,1,DNASE,14,0.7075218917276643,14
ENSG00000185049,DLPFC,ash,1,RNA_SEQ,14,0.4009507394075142,14
ENSG00000185049,DLPFC,inf,1,CHIP_HISTONE,14,0.3552596481289683,14
ENSG00000185049,DLPFC,inf,1,CHIP_TF,14,0.42122538136781634,14
ENSG00000185049,DLPFC,inf,1,DNASE,14,0.7094483847417239,14
ENSG00000185049,DLPFC,inf,1,RNA_SEQ,14,0.4000601576850823,14
ENSG00000185049,DLPFC,standard,1,CHIP_HISTONE,14,0.353794305118306,14
ENSG00000185049,DLPFC,standard,1,CHIP_TF,14,0.4251758593421977,14
ENSG00000185049,DLPFC,standard,1,DNASE,14,0.7069863560519105,14
ENSG00000185049,DLPFC,standard,1,RNA_SEQ,14,0.4019504808245324,14
ENSG00000185090,AC,ash,1,CHIP_HISTONE,20,0.3846272335128454,20
ENSG00000185090,AC,ash,1,RNA_SEQ,20,0.5391841619515838,20
ENSG00000185090,AC,standard,1,CHIP_HISTONE,18,0.37135792779537297,18
ENSG00000185090,AC,standard,1,RNA_SEQ,18,0.5508303577055571,18
ENSG00000185133,AC,ash,1,CHIP_HISTONE,42,0.4063596813368315,42
ENSG00000185133,AC,ash,1,RNA_SEQ,42,0.5105946379927168,42
ENSG00000185133,AC,inf,1,CHIP_HISTONE,43,0.4062861614638975,43
ENSG00000185133,AC,inf,1,RNA_SEQ,43,0.5120457678858346,43
ENSG00000185133,AC,standard,1,CHIP_HISTONE,42,0.4060879809660252,42
ENSG00000185133,AC,standard,1,RNA_SEQ,42,0.512397303387298,42
ENSG00000185236,AC,ash,1,CHIP_HISTONE,11,0.4843331716334622,11
ENSG00000185236,AC,ash,1,RNA_SEQ,11,0.9111081553510686,11
ENSG00000185236,AC,inf,1,CHIP_HISTONE,12,0.48366655154264687,12
ENSG00000185236,AC,inf,1,RNA_SEQ,12,0.9052159258275374,12
ENSG00000185236,AC,standard,1,CHIP_HISTONE,11,0.49677435249640556,11
ENSG00000185236,AC,standard,1,RNA_SEQ,11,0.9209272003433074,11
ENSG00000185274,AC,ash,1,CHIP_HISTONE,7,0.18356041093120448,7
ENSG00000185274,AC,ash,1,RNA_SEQ,7,0.3306088251947545,7
ENSG00000185274,AC,inf,1,CHIP_HISTONE,10,0.20655996024024545,10
ENSG00000185274,AC,inf,1,RNA_SEQ,10,0.34922732567277437,10
ENSG00000185274,AC,standard,1,CHIP_HISTONE,7,0.18747921198798745,7
ENSG00000185274,AC,standard,1,RNA_SEQ,7,0.33402337824538486,7
ENSG00000185305,AC,standard,2,CHIP_HISTONE,17,0.35606823352996647,17
ENSG00000185305,AC,standard,2,RNA_SEQ,17,0.5033648279349996,17
ENSG00000185418,AC,ash,1,CHIP_HISTONE,1,0.26625638008117675,1
ENSG00000185418,AC,ash,1,RNA_SEQ,1,0.3122239112854004,1
ENSG00000185418,AC,inf,1,CHIP_HISTONE,5,0.5958457945444793,5
ENSG00000185418,AC,inf,1,RNA_SEQ,5,0.6004984805176986,5
ENSG00000185418,AC,standard,1,CHIP_HISTONE,1,0.26625638008117675,1
ENSG00000185418,AC,standard,1,RNA_SEQ,1,0.3122239112854004,1
ENSG00000185418,DLPFC,ash,1,CHIP_HISTONE,18,0.25918852332224795,18
ENSG00000185418,DLPFC,ash,1,CHIP_TF,18,0.4987345560035081,18
ENSG00000185418,DLPFC,ash,1,DNASE,18,0.4586581840332079,18
ENSG00000185418,DLPFC,ash,1,RNA_SEQ,18,0.4310661443537597,18
ENSG00000185418,DLPFC,ash,2,CHIP_HISTONE,4,0.32990446489199904,4
ENSG00000185418,DLPFC,ash,2,CHIP_TF,4,0.5344443653271801,4
ENSG00000185418,DLPFC,ash,2,DNASE,4,0.4380204081555205,4
ENSG00000185418,DLPFC,ash,2,RNA_SEQ,4,0.5699456054984849,4
ENSG00000185418,DLPFC,inf,3,CHIP_HISTONE,11,0.40240898261892555,11
ENSG00000185418,DLPFC,inf,3,CHIP_TF,11,0.61533647015887,11
ENSG00000185418,DLPFC,inf,3,DNASE,11,0.19483869907095713,11
ENSG00000185418,DLPFC,inf,3,RNA_SEQ,11,0.6080341405344666,11
ENSG00000185418,DLPFC,standard,3,CHIP_HISTONE,11,0.407393118605032,11
ENSG00000185418,DLPFC,standard,3,CHIP_TF,11,0.6192614648485507,11
ENSG00000185418,DLPFC,standard,3,DNASE,11,0.17687310374372112,11
ENSG00000185418,DLPFC,standard,3,RNA_SEQ,11,0.604124430466232,11
ENSG00000185418,PCC,ash,1,CHIP_HISTONE,11,0.4178489743430219,11
ENSG00000185418,PCC,ash,1,DNASE,11,0.44960833350205415,11
ENSG00000185418,PCC,inf,1,CHIP_HISTONE,11,0.4178351589473186,11
ENSG00000185418,PCC,inf,1,DNASE,11,0.44871361828063044,11
ENSG00000185418,PCC,standard,1,CHIP_HISTONE,11,0.4179061514338655,11
ENSG00000185418,PCC,standard,1,DNASE,11,0.44811257255265896,11
ENSG00000185532,AC,ash,1,CHIP_HISTONE,3,0.2965379314255239,3
ENSG00000185532,AC,ash,1,RNA_SEQ,3,0.5119035468910683,3
ENSG00000185532,AC,ash,2,CHIP_HISTONE,10,0.4062894681314137,10
ENSG00000185532,AC,ash,2,RNA_SEQ,10,0.4149440576105085,10
ENSG00000185532,AC,inf,1,CHIP_HISTONE,3,0.29193947087958133,3
ENSG00000185532,AC,inf,1,RNA_SEQ,3,0.5154835983971239,3
ENSG00000185532,AC,inf,2,CHIP_HISTONE,10,0.4050028073909575,10
ENSG00000185532,AC,inf,2,RNA_SEQ,10,0.4113807808905582,10
ENSG00000185532,AC,standard,1,CHIP_HISTONE,3,0.310049325568968,3
ENSG00000185532,AC,standard,1,RNA_SEQ,3,0.5024916065775678,3
ENSG00000185532,AC,standard,2,CHIP_HISTONE,10,0.40462323872717904,10
ENSG00000185532,AC,standard,2,RNA_SEQ,10,0.4168829685343359,10
ENSG00000185532,DLPFC,ash,1,CHIP_HISTONE,3,0.508314898529129,3
ENSG00000185532,DLPFC,ash,1,CHIP_TF,3,0.5008527924719814,3
ENSG00000185532,DLPFC,ash,1,DNASE,3,0.5259948994723196,3
ENSG00000185532,DLPFC,ash,1,RNA_SEQ,3,0.2293836593257436,3
ENSG00000185532,DLPFC,ash,2,CHIP_HISTONE,2,0.16947652608457428,2
ENSG00000185532,DLPFC,ash,2,CHIP_TF,2,0.40991846203225224,2
ENSG00000185532,DLPFC,ash,2,DNASE,2,0.2096574740470516,2
ENSG00000185532,DLPFC,ash,2,RNA_SEQ,2,0.4873114265907881,2
ENSG00000185532,DLPFC,inf,1,CHIP_HISTONE,3,0.5027179082513467,3
ENSG00000185532,DLPFC,inf,1,CHIP_TF,3,0.5023262371731897,3
ENSG00000185532,DLPFC,inf,1,DNASE,3,0.5286953497641984,3
ENSG00000185532,DLPFC,inf,1,RNA_SEQ,3,0.2363553624796961,3
ENSG00000185532,DLPFC,inf,2,CHIP_HISTONE,2,0.1695391359143604,2
ENSG00000185532,DLPFC,inf,2,CHIP_TF,2,0.40918272432325214,2
ENSG00000185532,DLPFC,inf,2,DNASE,2,0.20990370687319923,2
ENSG00000185532,DLPFC,inf,2,RNA_SEQ,2,0.4871937451048758,2
ENSG00000185532,DLPFC,standard,1,CHIP_HISTONE,3,0.5097426257520581,3
ENSG00000185532,DLPFC,standard,1,CHIP_TF,3,0.5000601032476634,3
ENSG00000185532,DLPFC,standard,1,DNASE,3,0.5248236875652924,3
ENSG00000185532,DLPFC,standard,1,RNA_SEQ,3,0.22766298280255104,3
